"latitude","longitude","altitude"
-15.4352867,28.2233,1271.2
-15.4350233,28.22345,1266.4
-15.4355483,28.223155,1271.8
-15.4352967,28.2232983,1264.7
-15.4353283,28.2236533,1269.4
-15.4360083,28.2237967,1270.1
-15.43529,28.22295,1277.9
-15.43511,28.2226683,1272.3
-15.4354033,28.22357,1261
-15.4357067,28.2234017,1255.2
-15.4361583,28.2239767,1273.6
-15.4355133,28.222965,1251.6
-15.4350633,28.2229117,1274.6
-15.435605,28.2236367,1258.2
-15.4357983,28.2243667,1276.4
-15.4357967,28.2234417,1262.1
-15.4362067,28.2239217,1273.2
-15.4354583,28.2239583,1270.2
-15.4357683,28.2237483,1275.4
-15.4362867,28.2238133,1268.5
-15.4359467,28.223415,1265.4
-15.4358567,28.22351,1300.3
-15.4362717,28.223795,1270.1
-15.436,28.223535,1299.2
-15.4369033,28.2227183,1278.6
-15.4362617,28.22345,1267.7
-15.435745,28.2229583,1272.7
-15.4361567,28.223615,1298.4
-15.43636,28.2234667,1259
-15.435685,28.22303,1289.7
-15.4367667,28.2226417,1270.3
-15.43568,28.223245,1269.5
-15.4368733,28.223485,1247.5
-15.43581,28.2229883,1266.8
-15.43714,28.22231,1251.3
-15.4370717,28.2221967,1262.2
-15.4365333,28.222815,1264
-15.43704,28.2235317,1249.7
-15.4372733,28.2217633,1270.3
-15.4368883,28.2222467,1251.2
-15.4367417,28.2222867,1252.5
-15.4371917,28.2219483,1284.6
-15.4369367,28.2234683,1264.1
-15.4367033,28.22247,1260
-15.4358333,28.2232133,1279.7
-15.436645,28.2221283,1273.8
-15.4366383,28.2222867,1276.4
-15.4370433,28.22189,1285.4
-15.4368783,28.223235,1272.4
-15.4359383,28.22321,1271
-15.4364533,28.2224217,1231
-15.4365617,28.2218883,1266.7
-15.4361633,28.2232233,1267.4
-15.4362,28.2221917,1258.5
-15.43651,28.2219683,1269.8
-15.4366167,28.2226083,1257.7
-15.4361533,28.2219617,1262.3
-15.4368567,28.2218833,1269.6
-15.4363933,28.2233317,1270
-15.436385,28.221945,1274.9
-15.437055,28.2230767,1275.1
-15.4365183,28.2224333,1269.2
-15.4362017,28.2219117,1273.1
-15.43662,28.2234283,1286.9
-15.436915,28.2229933,1276.6
-15.4367317,28.2216767,1273.2
-15.4358733,28.2219717,1297.2
-15.4366467,28.22358,1280
-15.435985,28.2220033,1271.7
-15.4359583,28.221685,1293.8
-15.4370717,28.222745,1269.2
-15.4359267,28.2220967,1281.4
-15.437225,28.2226767,1268.2
-15.4361183,28.221515,1270.7
-15.4364833,28.2218567,1275.4
-15.4361667,28.2223083,1280.5
-15.437225,28.2221917,1269.6
-15.4363917,28.2217183,1262.9
-15.4355983,28.2223383,1273.1
-15.4372867,28.2230133,1266.8
-15.4369283,28.2222117,1269.7
-15.4355483,28.2221817,1273.7
-15.4374183,28.223015,1278.4
-15.43572,28.2221183,1276.8
-15.4362767,28.221715,1286.1
-15.4353983,28.2221633,1281.3
-15.4374933,28.222295,1281.1
-15.437225,28.2230033,1278.4
-15.4353317,28.2219133,1280.2
-15.43733,28.222715,1277.8
-15.4375533,28.2221183,1269.3
-15.4373333,28.2226567,1269.1
-15.4373633,28.222525,1270
-15.4356633,28.22405,1275.7
-15.43663,28.2230517,1259.1
-15.435895,28.2228367,1256.1
-15.4359033,28.2226167,1253.6
-15.4357083,28.2228283,1252.4
NA,NA,NA
-15.4357167,28.2225667,1251.7
-15.43571,28.2226233,1252.9
-15.4353283,28.2228,1259.5
-15.4356133,28.22254,1254.1
-15.4354283,28.22269,1254.9
-15.435385,28.2227133,1261.7
-15.4354633,28.222405,1262.4
-15.4352767,28.22222,1269.5
-15.4346317,28.2246933,1298.5
-15.4346117,28.2249333,1299.3
-15.434935,28.225085,1286.6
-15.4350467,28.2250967,1291.2
-15.4360683,28.22589,1265.9
-15.4361633,28.2260083,1264.3
-15.43612,28.2262133,1260.5
-15.4359867,28.2267233,1260.6
-15.435865,28.2268283,1260.4
-15.4359317,28.226955,1260.1
-15.435915,28.227105,1259.5
NA,NA,NA
-15.438085,28.22338,1262
-15.4384567,28.22339,1274.3
-15.4377967,28.2233033,1255.8
-15.4383617,28.2233767,1272.9
-15.4381167,28.2233183,1274
-15.4374583,28.2231917,1263
-15.437475,28.2235733,1275.2
-15.437295,28.22321,1266.3
-15.437675,28.2231417,1280.6
-15.43771,28.223315,1203.1
-15.437715,28.2229067,1274.7
-15.437765,28.2227533,1274.1
-15.4380467,28.2229967,1250.9
-15.4376217,28.22292,1278
-15.4378733,28.223545,1198.8
-15.4377417,28.222365,1261.7
-15.4376,28.2218367,1256.6
-15.437905,28.2223317,1268.3
NA,NA,NA
-15.4380267,28.2227217,1260.1
-15.437015,28.2233983,1259.6
-15.4381567,28.22268,1255.4
-15.4377433,28.221705,1254.7
-15.43781,28.222285,1264.8
-15.43809,28.222515,1252.6
-15.4379583,28.2223617,1272.7
-15.4377917,28.2213683,1254.8
-15.4378333,28.2220733,1273.7
-15.4377817,28.2212267,1255
-15.4382067,28.2220633,1262.4
-15.43819,28.2221883,1269
-15.4383467,28.222495,1271.1
-15.4379183,28.2209317,1256.5
-15.4381217,28.221875,1259.6
-15.4383467,28.2226933,1265.8
-15.4379683,28.2206617,1255.5
-15.438455,28.2224033,1267
-15.4383633,28.2219267,1256.5
-15.4379833,28.2205533,1262.7
-15.4382533,28.2229217,1266.3
-15.4388633,28.2217983,1245.1
-15.438365,28.2217617,1277.2
-15.4384967,28.222705,1274.6
-15.4382167,28.221695,1276.7
-15.4383167,28.2228017,1269
-15.43802,28.2203833,1258.5
-15.4384983,28.2218683,1276.3
-15.4380683,28.2202033,1257.9
-15.4382717,28.22141,1276.2
-15.4385917,28.2224233,1274.8
-15.4385117,28.2214933,1280.7
-15.437955,28.2201033,1254
-15.4387733,28.22161,1267
-15.4383383,28.221075,1264.7
-15.4386733,28.2214283,1287.1
NA,NA,NA
-15.43884,28.2213433,1268.5
-15.4383317,28.221015,1271.4
-15.4384967,28.2214433,1265.8
-15.4384917,28.221145,1248.6
-15.4386933,28.2211783,1280
-15.4387,28.2207133,1264.6
-15.438975,28.2211833,1292.6
-15.4384,28.220525,1301.8
NA,NA,NA
-15.4381533,28.22098,1271.3
-15.4388283,28.2205633,1265.1
-15.4387,28.2210967,1260.4
-15.43914,28.2212233,1290.3
-15.4382933,28.22016,1279.4
-15.438515,28.2205767,1297.5
-15.4388267,28.220325,1298.4
-15.4389017,28.2211583,1286.9
-15.4383417,28.2203367,1269.6
-15.4388733,28.2204217,1297.2
-15.438195,28.2204183,1295.6
-15.4380267,28.2205617,1271.7
-15.43882,28.220745,1290.1
NA,NA,NA
-15.438035,28.2206383,1268.9
-15.435315,28.2218,1275.8
-15.4329017,28.22296,1246.7
-15.4354417,28.2216517,1257.5
-15.4336383,28.2226517,1273.6
-15.4334967,28.22338,1258
-15.43239,28.2226483,1261.6
-15.4330833,28.2232967,1275.9
NA,NA,NA
-15.4339233,28.2255817,1265.5
-15.4337283,28.22377,1277.5
-15.4326217,28.2240383,1278.1
-15.4320783,28.2225017,1263.4
-15.433595,28.225535,1268.8
-15.4374317,28.2203,1279.4
-15.433295,28.2238483,1252.1
-15.4327567,28.2240817,1268.8
-15.43342,28.224225,1284.8
-15.4317817,28.2223733,1265
-15.4309833,28.2218883,1228.6
-15.432895,28.2241233,1276.4
-15.4316683,28.222315,1270.5
-15.4331933,28.2255983,1291.7
-15.431115,28.221765,1248.5
-15.4314117,28.2223683,1270.1
-15.433,28.2254383,1306.6
-15.4334767,28.2237633,1256.4
-15.4327,28.2244333,1271.4
-15.4311467,28.2222533,1263.2
-15.4340183,28.224085,1279.8
-15.4371117,28.2165633,1261.7
-15.4328417,28.2251267,1300.6
-15.4310917,28.2221367,1269.7
NA,NA,NA
-15.4332983,28.2243567,1243.8
-15.43143,28.223,1280.2
-15.4323333,28.2246117,1280.6
-15.4325833,28.2252333,1300.8
-15.4340967,28.224485,1277.7
-15.4313783,28.22284,1281.8
-15.430585,28.2222817,1284.1
-15.4322067,28.2250233,1274
-15.43165,28.2228683,1269.5
-15.4333383,28.22462,1261.5
-15.43482,28.2228317,1253.7
-15.43326,28.224775,1255.1
-15.4326833,28.2245917,1263.6
-15.431015,28.2225267,1292.9
-15.4319567,28.2247167,1267.4
-15.4330517,28.2251367,1255.1
NA,NA,NA
-15.4317267,28.2226133,1279.1
-15.4327217,28.224585,1262.3
-15.432035,28.2228233,1268.2
-15.4329633,28.2247967,1256.3
-15.432735,28.22474,1256.9
NA,NA,NA
-15.43244,28.2233967,1263.1
-15.43288,28.2246983,1256.7
-15.432095,28.222855,1269.1
NA,NA,NA
-15.4322267,28.223905,1273.8
-15.432075,28.22436,1266.7
-15.4324633,28.2228883,1279.8
-15.4322917,28.2241883,1272.2
-15.4329533,28.2240167,1269.9
-15.432145,28.2241233,1248.8
-15.43247,28.2241067,1268.7
-15.432405,28.2229767,1257
-15.4323867,28.2231317,1281.1
-15.43226,28.22359,1269.6
-15.4327333,28.2231333,1281.3
-15.4318933,28.2237867,1261.5
-15.4319167,28.2245633,1271
-15.4326167,28.2234333,1275.4
-15.43218,28.22374,1270.1
-15.4322733,28.224245,1348.4
-15.4318533,28.22382,1274.8
-15.431875,28.2256917,1287.1
-15.4322167,28.2257667,1281.6
-15.43199,28.22558,1277.5
-15.4321433,28.2254767,1268.6
-15.4325617,28.2256667,1269.4
-15.43157,28.2254667,1275.3
NA,NA,NA
-15.433075,28.2259667,1272.9
-15.4334567,28.2261017,1280.3
-15.4338083,28.2261367,1266.4
-15.433455,28.22598,1264.2
-15.4319867,28.2242767,1270.9
-15.4318333,28.2247683,1249.1
-15.432095,28.225145,1287.2
-15.4325,28.22618,1469.6
-15.4322167,28.2265367,1554.7
-15.4340383,28.2251,1269.7
-15.4345817,28.2243517,1256.3
-15.4373417,28.2217433,1276.4
-15.437785,28.2203433,1271.7
-15.4376833,28.2204683,1270.8
-15.4376617,28.220905,1270.4
-15.4376367,28.2212583,1271
-15.4375683,28.2213883,1254.6
-15.4378,28.2239167,1256.2
-15.4324617,28.2257967,1272.4
-15.43806,28.2239717,1272.6
-15.438135,28.2239683,1272.4
-15.4231267,28.2150733,1235.2
-15.422075,28.21046,1361.8
-15.4236017,28.2106133,1254
-15.4233483,28.2147683,1236.7
-15.41983,28.210075,1263.9
-15.4233,28.2152567,1259.6
-15.4236283,28.2143233,1254.3
-15.4233483,28.2146467,1252.8
-15.4233133,28.2149517,1256.2
-15.4244,28.2108317,1276.3
-15.4233833,28.2149233,1260.6
-15.4202433,28.21346,1261.3
-15.4237333,28.2146883,1265.1
-15.4235017,28.215215,1257.4
-15.4244383,28.211025,1261.4
-15.4235733,28.2151783,1263.4
-15.4241867,28.211525,1285.6
-15.4243,28.21468,1254.6
-15.4235583,28.2149883,1263.1
-15.4245333,28.2111983,1255.9
-15.4237,28.21515,1265.9
-15.4237633,28.213415,1286.1
-15.424145,28.21154,1278.5
-15.424095,28.2144567,1267.4
-15.4236933,28.2132067,1265.3
-15.4243883,28.2113683,1234.3
-15.4243233,28.2144167,1271.5
-15.4237917,28.2148733,1255.8
-15.4237483,28.2129433,1240.1
-15.4243467,28.2124283,1261.4
-15.4238067,28.2121783,1250.9
-15.42444,28.2114933,1261.8
-15.4246,28.2143933,1268.8
-15.4238917,28.21487,1246.4
-15.424185,28.2128517,1264.6
-15.424075,28.2123517,1266.1
-15.424245,28.214265,1272.4
-15.4240683,28.2149983,1252
-15.4245083,28.2151167,1258.8
-15.4245233,28.211735,1255.1
-15.4241183,28.2135967,1266.9
-15.4242267,28.2138883,1264.8
-15.424105,28.2149167,1247.1
-15.4244,28.2139567,1275.9
-15.4241233,28.21493,1247.2
-15.4246283,28.213845,1274
-15.4238683,28.2143433,1257.1
-15.4245833,28.2118867,1245.4
-15.42475,28.2137517,1268.7
-15.4242333,28.2149,1243.1
-15.4248567,28.21377,1294.7
-15.4252117,28.2143083,1279.5
-15.4252783,28.2135967,1278.6
-15.4243883,28.2154617,1263.9
-15.4244283,28.21232,1274.9
-15.425425,28.21356,1284.9
-15.4248767,28.213565,1279.7
-15.4242383,28.2150633,1259.4
-15.42489,28.213325,1291.2
-15.42417,28.2154367,1269
-15.4252283,28.21456,1281.9
-15.4247317,28.2130383,1266.7
-15.424475,28.2124033,1258.7
-15.4239533,28.215445,1277.6
-15.4247383,28.2151333,1260.6
NA,NA,NA
-15.424895,28.2128517,1283.9
-15.4244317,28.2126567,1263.6
-15.4249267,28.2152917,1261.7
-15.4237483,28.2155683,1255.5
-15.424685,28.2126417,1271.6
-15.4247517,28.2155467,1275
-15.4258333,28.2127183,1276.7
-15.423625,28.2154667,1273.3
NA,NA,NA
-15.4251217,28.214955,1260
-15.4247517,28.21573,1272.7
-15.4244983,28.2134,1265.3
-15.4236617,28.2153017,1197.9
-15.424785,28.2158467,1274.9
-15.4246717,28.2125267,1256.3
-15.4248083,28.2160833,1275.3
-15.4233717,28.2155483,1199.2
-15.4252617,28.215125,1261.6
-15.42456,28.213555,1245.6
-15.4248217,28.2122983,1264.2
-15.4233133,28.215565,1278.2
-15.4247583,28.2120667,1263.5
-15.424575,28.2137817,1256.1
-15.424875,28.216245,1262.9
-15.4232683,28.2154417,1282.5
-15.4247433,28.2115083,1260
NA,NA,NA
-15.425485,28.2131283,1276.3
-15.42614,28.21367,1244.6
-15.422935,28.2154933,1261.4
-15.4252883,28.2158,1261.6
-15.42486,28.2163167,1266.1
-15.4228517,28.2159717,1266
-15.4251833,28.213005,1275
-15.4228367,28.2161367,1280.6
NA,NA,NA
-15.4248,28.2163417,1275.8
-15.422775,28.21635,1268
-15.426225,28.213015,1274.9
-15.423145,28.2160317,1262.7
NA,NA,NA
-15.42482,28.216835,1258.5
-15.4225817,28.216495,1261.8
-15.4238333,28.215935,1265.6
-15.4262733,28.2131333,1259.6
-15.4248683,28.2170917,1253.4
-15.4251883,28.2164117,1276.6
-15.42544,28.211935,1257.1
-15.42294,28.2163567,1266.2
-15.426315,28.2132667,1269.3
-15.4249933,28.216515,1257
-15.4242817,28.2157517,1264
-15.4232183,28.216385,1288.7
-15.423445,28.2163583,1268.1
-15.4252833,28.2114567,1253.6
-15.4255867,28.211325,1234.2
-15.4235533,28.216265,1269.7
-15.4267233,28.213485,1268.5
-15.425505,28.2111217,1235.4
-15.423655,28.216235,1266.4
-15.4255983,28.211165,1259.6
-15.4237833,28.2162517,1269.2
-15.42661,28.2130817,1255.2
-15.425685,28.2112917,1268.2
NA,NA,NA
-15.4238017,28.216325,1267.1
-15.426855,28.213185,1263.2
-15.4254533,28.2169,1251.2
-15.4256517,28.21671,1252.8
NA,NA,NA
-15.4254733,28.21653,1253.5
NA,NA,NA
-15.4256783,28.216365,1253.6
NA,NA,NA
NA,NA,NA
NA,NA,NA
-15.423815,28.2166117,1269.4
-15.4235717,28.2168917,1266.9
-15.427335,28.2128783,1202.1
-15.427475,28.2129833,1195.5
-15.427585,28.2126117,1265.4
-15.4282983,28.2129467,1224.2
-15.427825,28.21261,1262
-15.423355,28.2167683,1267.2
-15.42681,28.2122317,1265.3
-15.4279217,28.2123133,1365.2
-15.4283083,28.2128083,1230.7
-15.4277483,28.2120567,1268.5
-15.4232233,28.2169017,1268.4
-15.4278233,28.2123633,1262.5
-15.4282517,28.2123967,1225.3
-15.4281117,28.21238,1317.4
-15.428615,28.2124933,1226.2
-15.4276983,28.21239,1333.1
-15.4228367,28.21677,1269.2
-15.4286317,28.212805,1264.2
-15.428835,28.2128583,1259.1
-15.4289483,28.2127417,1275
-15.427955,28.212855,1262.5
-15.4241667,28.2167917,1272
-15.4292367,28.21311,1264.8
NA,NA,NA
-15.4242717,28.2171283,1276.6
-15.424385,28.217125,1263.4
NA,NA,NA
-15.4235717,28.2177233,1263
-15.4234367,28.217865,1259.2
-15.4237733,28.218295,1274.7
-15.42368,28.2184467,1256.9
-15.4225117,28.2182467,1412.7
-15.4236317,28.2186817,1271.2
-15.42321,28.217815,1419.6
-15.4235167,28.2188067,1293.9
-15.4231633,28.2180083,1262.8
-15.4239733,28.219295,1266.8
-15.42288,28.2179367,1266.9
NA,NA,NA
-15.423855,28.2196033,1278.2
-15.422885,28.21848,1268.9
NA,NA,NA
-15.42378,28.219875,1260.8
-15.422305,28.2189317,1270.4
-15.4240133,28.21957,1265.9
-15.4224183,28.2187967,1267.3
-15.4238783,28.2202417,1261.6
-15.424055,28.2200333,1265.6
-15.424205,28.2202567,1262.9
-15.4239583,28.2202767,1262
NA,NA,NA
-15.4225183,28.2185283,1256.2
-15.4224933,28.2183417,1265.5
-15.424065,28.2202967,1258.5
-15.4224017,28.21851,1263.7
-15.4240783,28.2206433,1263.1
-15.4225117,28.2178367,1263.9
-15.4234917,28.2204767,1256.7
-15.42235,28.217435,1264.3
-15.4233117,28.220095,1269.6
-15.4232233,28.219955,1268.9
-15.422175,28.2171333,1257.2
-15.422215,28.2168467,1260
-15.423175,28.2198233,1291.3
-15.4233167,28.2196167,1290.9
-15.42219,28.2166933,1271.8
-15.422165,28.216175,1269.3
NA,NA,NA
-15.4225767,28.2190833,1270.9
-15.4222033,28.2160133,1269.8
-15.42267,28.21932,1273
-15.4219433,28.2191967,1265.9
-15.4222517,28.2177933,1254.7
-15.4216967,28.2194783,1246.6
-15.422855,28.2178117,1259.6
-15.426645,28.213785,1260.9
-15.4259133,28.2113333,1261
-15.42514,28.2111017,1257
-15.42513,28.21136,1267.4
-15.4239983,28.21407,1266.2
-15.4267483,28.211675,1249.3
-15.423935,28.2125867,1263
-15.423775,28.2140867,1269.9
-15.4241483,28.212475,1260
-15.4217183,28.2196717,1280.3
-15.4219533,28.2199933,1274.1
-15.4215733,28.2202917,1263.1
-15.4214383,28.2208717,1271.3
-15.422515,28.2205467,1288.6
-15.4221667,28.221865,1103.3
-15.4213367,28.2211433,1280.1
-15.42199,28.2210233,1255.1
-15.4225067,28.2208083,1278.6
-15.422255,28.2201633,1203.5
-15.4212133,28.22031,1275.2
-15.4223883,28.221225,1185.9
-15.42253,28.2207867,1268.6
-15.4219367,28.2217283,1268.9
-15.4216883,28.2217017,1261.6
-15.4221883,28.2212467,1263.3
-15.4216333,28.221225,1270.8
-15.4224217,28.2202733,1255.4
-15.4226167,28.2207967,1276
-15.4210617,28.2201467,1248.1
-15.4228917,28.2209317,1189.8
-15.4216,28.2218233,1267.7
-15.4221183,28.2212467,1261.7
-15.421825,28.22156,1266.1
-15.4230783,28.2210633,1276.8
-15.42266,28.2203467,1237.2
-15.4226117,28.2216933,1254.1
-15.422035,28.2213683,1262.4
-15.422735,28.2202833,1307.8
-15.4223517,28.2222717,1276.7
-15.4218733,28.2212583,1261.7
-15.4230967,28.2212133,1269.9
-15.4225933,28.2222867,1275.2
-15.4226133,28.2219283,1294.3
-15.422855,28.22011,1264.3
-15.4210717,28.2220583,1262.9
-15.4220417,28.2215267,1284.5
-15.4223633,28.2231733,1219.6
-15.42181,28.2228333,1265.8
-15.42209,28.2223033,1279.4
-15.4220317,28.2226517,1259
-15.4223633,28.2226933,1276.7
-15.4215067,28.2228967,1258.6
-15.421845,28.2230383,1273
-15.4219817,28.222605,1271.9
-15.4223733,28.2234783,1259.4
-15.4213083,28.2225517,1265.3
-15.42264,28.2234733,1247.1
-15.4220917,28.2227433,1264.7
-15.42116,28.22287,1271.8
-15.42118,28.22264,1266
-15.4226183,28.223755,1264.1
-15.4216383,28.223625,1239.3
-15.4222067,28.2235417,1251.8
-15.4219133,28.2235633,1268
NA,NA,NA
-15.421695,28.2235217,1265.7
-15.4225767,28.2245617,1261.7
-15.4230533,28.224375,1251.2
-15.4210633,28.2231633,1271.1
-15.42229,28.22369,1274.2
-15.421065,28.2231967,1270
-15.423245,28.2243233,1253
-15.4234667,28.2240867,1269.8
-15.4222783,28.22423,1290.2
-15.42161,28.22394,1270.4
-15.4220133,28.2244,1273.2
-15.4232517,28.2236817,1253.4
-15.423565,28.223995,1270
-15.4211517,28.2236133,1277
-15.4218117,28.2242833,1273.2
-15.42292,28.2238467,1263
-15.4240633,28.2244983,1272.8
-15.4233433,28.2226467,1275.5
-15.4244383,28.22376,1273
-15.4213783,28.2246083,1262.1
-15.42413,28.2242083,1220.4
-15.4238167,28.2212717,1264.3
-15.42174,28.2245567,1262.2
-15.4233783,28.2222767,1271.1
-15.4241983,28.22385,1268.4
-15.424125,28.2208217,1286.4
-15.4233267,28.222065,1254.1
NA,NA,NA
-15.4239667,28.2236983,1258.5
-15.42483,28.2236183,1267.4
-15.42419,28.2235017,1262.8
-15.4251333,28.22403,1270.1
-15.4247467,28.21926,1271.5
-15.4239083,28.2233517,1278
-15.42599,28.2240533,1270.4
-15.4249617,28.2234967,1270.8
-15.425075,28.2238933,1270.4
-15.424095,28.22324,1265.4
-15.4255283,28.219485,1282.8
-15.4245883,28.218895,1256.7
-15.4261883,28.2243283,1266.5
-15.425505,28.2240067,1265.5
-15.4239317,28.2230533,1267.6
-15.42569,28.2237983,1265.5
-15.4260333,28.22443,1279.7
-15.425775,28.2236433,1270.9
-15.4240483,28.22284,1256.5
-15.4246083,28.2183833,1252.5
-15.4261133,28.219015,1276.3
-15.42533,28.2236333,1260.7
-15.4240883,28.2223017,1249.6
-15.4246467,28.2181333,1257.6
-15.4256933,28.2233183,1286.5
-15.4262,28.2185333,1266.4
-15.4239183,28.22249,1253.3
-15.42457,28.218,1258.8
-15.4259317,28.2232133,1268.5
-15.425185,28.2233917,1277.6
-15.4240233,28.22204,1267.4
-15.4255617,28.2233333,1255.3
-15.42451,28.2218,1265.3
-15.4263733,28.2175483,1255.6
-15.4246317,28.2172983,1256.6
-15.42523,28.2231333,1280.6
-15.42467,28.2215333,1272.1
-15.42555,28.2172567,1269.2
-15.4248083,28.2216867,1277.3
-15.4249317,28.2227183,1274.8
-15.4246717,28.222425,1288.6
-15.426515,28.2174017,1246.2
-15.424935,28.2229533,1269.5
-15.4261767,28.217855,1265.3
-15.4247167,28.2219467,1277.7
-15.4247667,28.2229717,1273.6
-15.42482,28.222175,1285.9
-15.4256,28.2175717,1250.4
-15.42532,28.2190017,1262
-15.424735,28.2222067,1272.8
-15.426375,28.2242233,1268.1
-15.426535,28.2243417,1270.8
-15.426765,28.2241917,1268.9
-15.4273133,28.2243567,1270.9
-15.4273367,28.2240017,1306.2
-15.4281617,28.2241417,1282.4
-15.42662,28.2158133,1161.3
-15.425675,28.2163483,1271.5
-15.42546,28.2157733,1270.5
-15.4269883,28.2168883,1119.9
-15.425695,28.2158167,1270.5
-15.4257433,28.2157517,1274.7
-15.426065,28.2163683,1268.4
-15.42625,28.2158333,1277.7
-15.4259533,28.2161317,1292.5
-15.4263383,28.2155467,1282.3
-15.4265183,28.21572,1263.9
-15.4261667,28.21707,1267.3
-15.4279117,28.21991,1284.2
-15.42647,28.2165117,1271
-15.4264517,28.2170017,1266.7
-15.4265467,28.2158567,1263.6
-15.4249033,28.21856,1264.6
-15.4249883,28.2193133,1269.9
-15.42498,28.21979,1276.6
-15.4247233,28.21986,1273.7
-15.4236083,28.221725,1275.1
-15.4228483,28.223325,1264.1
-15.4238,28.2236233,1267.4
-15.4275433,28.2135117,1307.2
-15.42737,28.2136283,1259.5
-15.4271967,28.2138917,1262
-15.427195,28.2135617,1289.5
-15.427215,28.214055,1264.9
-15.4280283,28.2133983,1241.2
-15.42737,28.21414,1271.8
-15.4278317,28.2136483,1252.4
-15.427435,28.214235,1264.4
-15.42814,28.2139967,1247.7
-15.427395,28.21467,1260.6
-15.4254733,28.215475,1258.1
-15.4280917,28.2137217,1253.7
-15.42606,28.21533,1258.1
-15.425425,28.21535,1258.1
-15.42752,28.2151367,1279.6
-15.4275017,28.2154233,1274.1
-15.4262933,28.21538,1314.6
-15.42754,28.215655,1272
-15.4258033,28.2151133,1266.6
-15.4284667,28.2137683,1268.3
-15.42848,28.2135467,1265.7
-15.42645,28.214845,1324.3
-15.4275133,28.2157717,1268.9
-15.42744,28.2149083,1258.9
-15.4281733,28.214615,1255.3
-15.4255883,28.21497,1254.6
-15.4286333,28.21358,1262.7
-15.42856,28.2142467,1267.1
-15.4275933,28.2159683,1267.4
-15.42896,28.2131317,1255.9
-15.428065,28.2148667,1255.3
-15.4267417,28.2145583,1311.4
NA,NA,NA
-15.4285183,28.213935,1267.4
-15.4281683,28.2149833,1262
-15.4290783,28.2133967,1262.4
-15.425725,28.213945,1264.3
NA,NA,NA
-15.4290733,28.213665,1264.1
-15.42856,28.21405,1263.6
-15.4287317,28.213245,1241.4
-15.4284033,28.21436,1277
-15.4282167,28.2150283,1262.9
-15.42728,28.216135,1284.1
-15.4266333,28.2143333,1243
-15.427665,28.2160883,1256.1
-15.428795,28.2139917,1265.2
-15.4282433,28.2154517,1262.4
-15.4265817,28.2140167,1235.9
-15.428525,28.2144483,1263.9
-15.4281,28.2152683,1265.3
-15.4272067,28.2164917,1261
-15.4286667,28.2141783,1261.7
-15.4274683,28.2165617,1254.8
-15.427335,28.2164617,1263.4
-15.4278083,28.2155367,1241.2
-15.42763,28.2166367,1276.5
-15.4287333,28.2146867,1266.5
-15.4282267,28.215625,1265.5
-15.4285517,28.2150233,1258.9
-15.42839,28.214935,1272.2
-15.4291117,28.2146233,1267.5
-15.4282267,28.2157567,1267.4
-15.4273617,28.2170717,1245.8
-15.42859,28.2154017,1266.1
-15.4277867,28.2168133,1276.7
-15.4288917,28.21402,1263.1
-15.428625,28.2155367,1265.8
-15.42811,28.2157767,1266
-15.4274183,28.2170583,1247
-15.4279867,28.2156883,1270.3
-15.4264367,28.2186633,1260
-15.429145,28.2148867,1263.2
-15.4283267,28.21636,1262
-15.4274433,28.2169983,1251.7
-15.4287183,28.2156783,1270.9
-15.42837,28.215365,1273.2
-15.429025,28.21497,1260.2
-15.4290517,28.21495,1262.8
-15.4282467,28.2161567,1260.7
-15.427255,28.2174167,1254.3
-15.4274617,28.2172683,1261.1
-15.4289733,28.2151517,1263.3
-15.4271967,28.2184917,1288.2
-15.42706,28.217705,1257.9
-15.4279033,28.2157967,1267.2
NA,NA,NA
-15.4286383,28.2162183,1248.9
-15.42864,28.2163567,1278
-15.4273033,28.2189217,1284.4
-15.4290967,28.215295,1263.1
-15.428385,28.21658,1264.4
-15.4273133,28.217565,1265.8
-15.4290033,28.21532,1271.2
-15.4271217,28.2178317,1276.7
-15.427485,28.219045,1256.2
-15.4279117,28.2159617,1269.9
-15.4287233,28.216335,1264.8
-15.4274783,28.217565,1266.2
-15.428785,28.21677,1264.6
-15.429185,28.2155933,1274.5
-15.4289833,28.2163317,1258.4
-15.4273983,28.21771,1259.2
-15.4288767,28.2168617,1264.5
-15.42775,28.216125,1259.9
-15.4288417,28.2153067,1274.1
-15.42696,28.2179517,1265.5
-15.4274383,28.2179517,1257.1
-15.4289583,28.2165417,1248.7
-15.4275267,28.2190467,1269.4
-15.427445,28.2178933,1261.8
-15.42706,28.2181317,1275.5
-15.42889,28.21551,1269.1
-15.4282217,28.2171267,1264.7
-15.4276833,28.2187467,1263.3
-15.429005,28.2157833,1258.2
-15.4277483,28.2184433,1263.5
-15.4290967,28.2156783,1266.9
-15.4288417,28.2158167,1260.2
-15.427925,28.2172133,1274
-15.42804,28.2188217,1263.2
-15.4284667,28.2185367,1266.7
-15.4278883,28.21895,1272
-15.4285133,28.2187833,1276.6
-15.4293317,28.2150617,1270.1
-15.42978,28.2148733,1260.5
-15.4293133,28.2147433,1254.7
-15.4281133,28.2193067,1263.5
-15.428685,28.2188483,1276.4
-15.4293983,28.214605,1255.2
-15.4294367,28.2145783,1266.9
-15.42817,28.2188467,1262.7
-15.4286517,28.218815,1271.5
-15.4292717,28.2140283,1254.7
-15.4297967,28.2141267,1266.6
-15.4294967,28.2139433,1263.3
-15.4286,28.219035,1270.1
